473	AUTO	0	Bridge of Umbriel	安布瑞尔长桥
474	AUTO	0	East Harrowmere	东哈洛泽
475	AUTO	0	Spear of Kaeroth	凯洛斯长矛
476	AUTO	0	Sunken Gate of Lark	云雀河沉没关门
477	AUTO	0	Hidden Sanctum March	隐秘圣所边境
478	AUTO	0	PearlWastes	珍珠荒漠
479	AUTO	0	Wyrmholt Coastlands	维姆霍特滨海地
480	AUTO	0	Dusken Shore of Arvendale	阿文戴尔暮色海岸
481	AUTO	0	Ivory Fields of Jadeflow	玉流河象牙原野
482	AUTO	0	BronzeLakes	青铜湖区
483	AUTO	0	Pearl Shore of Harrowmere	哈洛泽珍珠海岸
484	AUTO	0	Crystal Pass of Rimewatch	霜望水晶关隘
485	AUTO	0	Coast of the Western Lantern	西境灯塔海岸
486	AUTO	0	Moss Shore of Quenovar	昆诺瓦苔绿海岸
487	AUTO	0	West Solmara	西索尔玛拉
488	AUTO	0	Thorn Monolith March	棘刺方尖碑边境
489	AUTO	0	Upper Tallow	脂烛河上游
490	AUTO	0	Stormlit Fields of Queensflow	王后河风照原野
491	AUTO	0	Far Shore of Jorvask	约瓦斯克远境海岸
492	AUTO	0	Lion Shore of Solmara	索尔玛拉狮心海岸
493	AUTO	0	Sunken Isles of Wyrmholt	维姆霍特沉没诸岛
494	AUTO	0	East Orrenth	东奥伦斯
495	AUTO	0	Northern Crownlands	北境王畿
496	AUTO	0	Vale of the Dawn Cinder	晨曦余烬谷地
497	AUTO	0	Vaeloria Yarrow Crossing	瓦洛里亚蓍草河渡口
498	AUTO	0	River Cairn March	长河石冢边境
499	AUTO	0	Sacred Crownlands	圣辉王畿
500	AUTO	0	Upper Moonrun	月奔河上游
501	AUTO	0	White Shore of Frostmere	霜泽白石海岸
502	AUTO	0	Deep Shore of Brynmar	布林玛深境海岸
503	AUTO	0	Dawnrun Riverlands	晨奔河河境
504	AUTO	0	Hidden Shore of Gryndor	格林多隐秘海岸
505	AUTO	0	North Umbriel	北安布瑞尔
506	AUTO	0	The Banner Harborlands	战旗港境
507	AUTO	0	AmberWoods	琥珀林地
508	AUTO	0	Orvayne Headwaters	奥瓦恩源流
509	AUTO	0	Green Oath Basin	青野誓言河盆地
510	AUTO	0	Westermere Tallow Crossing	西泽脂烛河渡口
511	AUTO	0	Moonless Gate of Redwater	赤水河无月关门
512	AUTO	0	Eldovar's Harborlands	艾多瓦港境
513	AUTO	0	Wild Shore of Lorenthe	洛伦瑟荒野海岸
514	AUTO	0	The Anvil Fields	铁砧原野
515	AUTO	0	Lunareth Pinewash Crossing	露娜瑞斯松浪河渡口
516	AUTO	0	Jade Pinewash Basin	苍玉松浪河盆地
517	AUTO	0	Hidden Isles of Eldovar	艾多瓦隐秘诸岛
518	AUTO	0	West Jorvask	西约瓦斯克
519	AUTO	0	Moss Isles of Solmara	索尔玛拉苔绿诸岛
520	AUTO	0	Solmara and the Black Hollow	索尔玛拉与黑幽谷
521	AUTO	0	Wyrmholt High March	维姆霍特高地边境
522	AUTO	0	Sunken Crownlands	沉没王畿
523	AUTO	0	Heath of Orrenth	奥伦斯石楠原
524	AUTO	0	Range of Westermere	西泽山脉
525	AUTO	0	Lorenthe Hollow	洛伦瑟幽谷
526	AUTO	0	Silent Isles of Faelmark	费尔马克寂静诸岛
527	AUTO	0	Iron Pass of Solmara	索尔玛拉铁铸关隘
528	AUTO	0	AmberFields	琥珀原野
529	AUTO	0	South Arvendale	南阿文戴尔
530	AUTO	0	Brynmar Headwaters	布林玛源流
531	AUTO	0	The Throne Labyrinth	王座迷原
532	AUTO	0	North Pyrandel	北派兰德尔
533	AUTO	0	Jorvask's March	约瓦斯克边疆
534	AUTO	0	Sable Fields of Veyr	维尔河玄貂原野
535	AUTO	0	Star Fields of Tallow	脂烛河星辰原野
536	AUTO	0	Misty Crownlands	雾隐王畿
537	AUTO	0	West Quenovar	西昆诺瓦
538	AUTO	0	Hidden Cairn March	隐秘石冢边境
539	AUTO	0	Deep Groves	深境圣林
540	AUTO	0	Orvayne Hold	奥瓦恩堡域
541	AUTO	0	Nighthold Gate	夜堡关门
542	AUTO	0	Silver Fields of Lark	云雀河银辉原野
543	AUTO	0	Wind Shore of Stormmere	风暴泽风息海岸
544	AUTO	0	Glacial Gate of Tallow	脂烛河冰川关门
545	AUTO	0	Faelmark High March	费尔马克高地边境
546	AUTO	0	East Ironmere	东铁泽
547	AUTO	0	Gate of the Eastern Forge	东境熔炉关门
548	AUTO	0	Night Fjord	夜幕峡湾
549	AUTO	0	Sapphire Shore of Eldovar	艾多瓦蓝晶海岸
550	AUTO	0	Silver Road March	银辉古道边境
551	AUTO	0	Wild Oracle March	荒野神谕边境
552	AUTO	0	Zephyrion March	泽菲里昂边疆
553	AUTO	0	Frostmere's Forest	霜泽林海
554	AUTO	0	Eastern Crownlands	东境王畿
555	AUTO	0	Dusken Fields of Cairn	石冢河暮色原野
556	AUTO	0	Quenovar High March	昆诺瓦高地边境
557	AUTO	0	Crimson Gate of Greywash	灰浪河绯红关门
558	AUTO	0	Bell of Duskara	暮迦拉钟声
559	AUTO	0	Eldovar Fields	艾多瓦原野
560	AUTO	0	Fells of Goldwyn	戈德温峭原
561	AUTO	0	Lower Yarrow	蓍草河下游
562	AUTO	0	South Halvyr	南哈尔维尔
563	AUTO	0	Pendral's Meadows	彭德拉尔牧野
564	AUTO	0	Raven Spear March	鸦羽长矛边境
565	AUTO	0	Upper Hearth	炉火河上游
566	AUTO	0	Frost Cairn Basin	霜雪石冢河盆地
567	AUTO	0	Thorn Crownlands	棘刺王畿
568	AUTO	0	Downs of the Moss Hearth	苔绿炉心丘原
569	AUTO	0	Zephyrion Headwaters	泽菲里昂源流
570	AUTO	0	Kaeroth's Foothills	凯洛斯山麓
571	AUTO	0	Ravaryn Woods	拉瓦林林地
572	AUTO	0	Upper Veyr	维尔河上游
573	AUTO	0	Eryndor Headwaters	艾林多源流
574	AUTO	0	Estuary of the Northern Bridge	北境长桥入海口
575	AUTO	0	Broken Wolfrun Basin	残垣狼奔河盆地
576	AUTO	0	Crystal Crownlands	水晶王畿
577	AUTO	0	Cedar Isles of Rimewatch	霜望雪松诸岛
578	AUTO	0	Silent Greywash Basin	寂静灰浪河盆地
579	AUTO	0	Night Shore of Cindral	辛德拉尔夜幕海岸
580	AUTO	0	Sacred Harp March	圣辉竖琴边境
581	AUTO	0	River Gate of Elden	古流河长河关门
582	AUTO	0	Salt Cairn Basin	盐风石冢河盆地
583	AUTO	0	High Isles of Orrenth	奥伦斯高原诸岛
584	AUTO	0	Upper Aster	星河上游
585	AUTO	0	Cliffs of the Ivory Harp	象牙竖琴断崖
586	AUTO	0	West Caelwyn	西凯尔温
587	AUTO	0	Golden Gate of Umber	赭影河金辉关门
588	AUTO	0	Lunareth Headwaters	露娜瑞斯源流
589	AUTO	0	Sable Fields of Brindle	斑纹河玄貂原野
590	AUTO	0	Forge of Umbriel	安布瑞尔熔炉
591	AUTO	0	Stone Isles of Westermere	西泽石岩诸岛
592	AUTO	0	Dawn Crownlands	晨曦王畿
593	AUTO	0	Eldovar Badlands	艾多瓦恶地
594	AUTO	0	Citadel of Eryndor	艾林多城塞
595	AUTO	0	Ysilren Silverrun Crossing	伊希伦银奔河渡口
596	AUTO	0	Deep Aster Basin	深境星河盆地
597	AUTO	0	Quenovar Low March	昆诺瓦低地边境
598	AUTO	0	Sable Shore of Duskara	暮迦拉玄貂海岸
599	AUTO	0	Istravel High March	伊斯特拉维尔高地边境
600	AUTO	0	Gryndor Coast	格林多海岸
601	AUTO	0	Wind Gate March	风息城门边境
602	AUTO	0	Amber Fields of Pinewash	松浪河琥珀原野
603	AUTO	0	North Stormmere	北风暴泽
604	AUTO	0	Queensflow Riverlands	王后河河境
605	AUTO	0	West Lorenthe	西洛伦瑟
606	AUTO	0	Amber Gate of Kestrel	隼河琥珀关门
607	AUTO	0	Black Isles of Frostmere	霜泽黑诸岛
608	AUTO	0	Broken Gate of Icerill	冰溪残垣关门
609	AUTO	0	South Mireholt	南米尔霍特
610	AUTO	0	Moon Estuary	月辉入海口
611	AUTO	0	Obsidian Bridge March	黑曜长桥边境
612	AUTO	0	West Valewick	西谷镇
613	AUTO	0	The Ember Range	烬火山脉
614	AUTO	0	The Spire Estuary	尖塔入海口
615	AUTO	0	The Banner Cape	战旗海岬
616	AUTO	0	Ysilren High March	伊希伦高地边境
617	AUTO	0	Brynmar High March	布林玛高地边境
618	AUTO	0	Broken Gate of Moonrun	月奔河残垣关门
619	AUTO	0	Fallow Riverlands	休耕河河境
620	AUTO	0	Hollow Gate of Brindle	斑纹河幽谷关门
621	AUTO	0	Crystal Northwater Basin	水晶北水河盆地
622	AUTO	0	South Vaeloria	南瓦洛里亚
623	AUTO	0	Cairn of Arvendale	阿文戴尔石冢
624	AUTO	0	River Elden Basin	长河古流河盆地
625	AUTO	0	Upper Greywash	灰浪河上游
626	AUTO	0	The Hollow Range	幽谷山脉
627	AUTO	0	Kaeroth Low March	凯洛斯低地边境
628	AUTO	0	Kelmora's Groves	凯尔莫拉圣林
629	AUTO	0	North Istravel	北伊斯特拉维尔
630	AUTO	0	West Westermere	西西泽
631	AUTO	0	Lunareth Coastlands	露娜瑞斯滨海地
632	AUTO	0	Steppe of Thornwell	棘井草原
633	AUTO	0	East Thalvorn	东塔尔沃恩
634	AUTO	0	Frostmere Tallow Crossing	霜泽脂烛河渡口
635	AUTO	0	Dusken Pass of Ravaryn	拉瓦林暮色关隘
636	AUTO	0	Goldwyn Coastlands	戈德温滨海地
637	AUTO	0	Frost Fields of Jadeflow	玉流河霜雪原野
638	AUTO	0	Wyrmholt Greywash Crossing	维姆霍特灰浪河渡口
639	AUTO	0	Sable Gate March	玄貂城门边境
640	AUTO	0	Valewick Headwaters	谷镇源流
641	AUTO	0	Burning Headwaters	燃火源流
642	AUTO	0	Pendral's Watch	彭德拉尔哨境
643	AUTO	0	Eryndor's Steppe	艾林多草原
644	AUTO	0	The Storm Fells	风暴峭原
645	AUTO	0	Eastern Spire March	东境尖塔边境
646	AUTO	0	Redwater Riverlands	赤水河河境
647	AUTO	0	WhiteFells	白石峭原
648	AUTO	0	Maerwyn and the Pearl Crownlands	梅尔温与珍珠王畿
649	AUTO	0	Hold of the Cedar Crown	雪松王冠堡域
650	AUTO	0	Moonless Gate of Umber	赭影河无月关门
651	AUTO	0	The Sacred Forest	圣辉林海
652	AUTO	0	Frostmere Low March	霜泽低地边境
653	AUTO	0	Sapphire Estuary	蓝晶入海口
654	AUTO	0	Greywash Estuary	灰浪河入海口
655	AUTO	0	Umbriel Headwaters	安布瑞尔源流
656	AUTO	0	The Forge Groves	熔炉圣林
657	AUTO	0	Storm Fields of Dawnrun	晨奔河风暴原野
658	AUTO	0	Zareth and the Wild Woods	扎瑞斯与荒野林地
659	AUTO	0	Silent Pass of Vaeloria	瓦洛里亚寂静关隘
660	AUTO	0	Ashen Queensflow Basin	灰烬王后河盆地
661	AUTO	0	West Ravaryn	西拉瓦林
662	AUTO	0	Bright Throne March	明光王座边境
663	AUTO	0	North Rimewatch	北霜望
664	AUTO	0	Gilded Shore of Quenovar	昆诺瓦鎏金海岸
665	AUTO	0	Upper Jadeflow	玉流河上游
666	AUTO	0	Black Crownlands	黑王畿
667	AUTO	0	South Frostmere	南霜泽
668	AUTO	0	East Norvayne	东诺瓦恩
669	AUTO	0	Green Pass of Nighthold	夜堡青野关隘
670	AUTO	0	Star Ridge	星辰山脊
671	AUTO	0	Pearl Gate March	珍珠城门边境
672	AUTO	0	South Lorenthe	南洛伦瑟
673	AUTO	0	Monolith of Caelwyn	凯尔温方尖碑
674	AUTO	0	Amber Isles of Arvendale	阿文戴尔琥珀诸岛
675	AUTO	0	Azure Shore of Cindral	辛德拉尔苍蓝海岸
676	AUTO	0	North Thornwell	北棘井
677	AUTO	0	Lower Cairn	石冢河下游
678	AUTO	0	Quenovar's Isles	昆诺瓦诸岛
679	AUTO	0	Quenovar's Strait	昆诺瓦海峡
680	AUTO	0	Range of the Silver Cairn	银辉石冢山脉
681	AUTO	0	Heath of Faelmark	费尔马克石楠原
682	AUTO	0	Arvendale Low March	阿文戴尔低地边境
683	AUTO	0	Golden Lark Basin	金辉云雀河盆地
684	AUTO	0	Dragon Fields of Kestrel	隼河龙脊原野
685	AUTO	0	Avaron Hold	阿瓦隆堡域
686	AUTO	0	Pyrandel Watch	派兰德尔哨境
687	AUTO	0	Goldwyn Shore	戈德温岸地
688	AUTO	0	Alder Fields of Redwater	赤水河桤木原野
689	AUTO	0	Fallow Estuary	休耕河入海口
690	AUTO	0	North Mireholt	北米尔霍特
691	AUTO	0	Elder Fields of Fallow	休耕河古老原野
692	AUTO	0	Burning Shore of Eryndor	艾林多燃火海岸
693	AUTO	0	Istravel's Pass	伊斯特拉维尔关隘
694	AUTO	0	Emerald Cairn March	翡翠石冢边境
695	AUTO	0	Veyr Riverlands	维尔河河境
696	AUTO	0	South Eldovar	南艾多瓦
697	AUTO	0	Ashen Crownlands	灰烬王畿
698	AUTO	0	Storm Gate of Moonrun	月奔河风暴关门
699	AUTO	0	North Caelwyn	北凯尔温
700	AUTO	0	Wind Gate of Fallow	休耕河风息关门
701	AUTO	0	West Kelmora	西凯尔莫拉
702	AUTO	0	The Dragon Harborlands	龙脊港境
703	AUTO	0	Deep Crownlands	深境王畿
704	AUTO	0	Maerwyn Low March	梅尔温低地边境
705	AUTO	0	East Nighthold	东夜堡
706	AUTO	0	Goldwyn Causeway	戈德温堤道
707	AUTO	0	Zephyrion Coast	泽菲里昂海岸
708	AUTO	0	RoseFen	蔷薇沼泽
709	AUTO	0	The Snow Causeway	雪原堤道
710	AUTO	0	Coast of Arvendale	阿文戴尔海岸
711	AUTO	0	Istravel Low March	伊斯特拉维尔低地边境
712	AUTO	0	Ashen Isles of Nighthold	夜堡灰烬诸岛
713	AUTO	0	Silver Isles of Lorenthe	洛伦瑟银辉诸岛
714	AUTO	0	Glacial Isles of Vaeloria	瓦洛里亚冰川诸岛
715	AUTO	0	Umber Estuary	赭影河入海口
716	AUTO	0	Zephyrion Barrens	泽菲里昂荒土
717	AUTO	0	Emerald Crownlands	翡翠王畿
718	AUTO	0	Far Anvil March	远境铁砧边境
719	AUTO	0	AshenDowns	灰烬丘原
720	AUTO	0	The Garden Range	庭园山脉
721	AUTO	0	Sunken Shore of Valewick	谷镇沉没海岸
722	AUTO	0	Basin of the Amber Covenant	琥珀盟誓盆地
723	AUTO	0	Hollow Isles of Valewick	谷镇幽谷诸岛
724	AUTO	0	Iron Crownlands	铁铸王畿
725	AUTO	0	Far Beacon March	远境烽塔边境
726	AUTO	0	North Norvayne	北诺瓦恩
727	AUTO	0	South Solmara	南索尔玛拉
728	AUTO	0	Silent Crownlands	寂静王畿
729	AUTO	0	Faelmark's Isles	费尔马克诸岛
730	AUTO	0	Fields of Orrenth	奥伦斯原野
731	AUTO	0	East Ysilren	东伊希伦
732	AUTO	0	The Cinder Steppe	余烬草原
733	AUTO	0	Thalvorn's Terraces	塔尔沃恩梯原
734	AUTO	0	Crystal Forge March	水晶熔炉边境
735	AUTO	0	Northern Fields of Tallow	脂烛河北境原野
736	AUTO	0	Coast of the Snow Cairn	雪原石冢海岸
737	AUTO	0	Lion Dawnrun Basin	狮心晨奔河盆地
738	AUTO	0	Faelmark and the Sapphire Headwaters	费尔马克与蓝晶源流
739	AUTO	0	Green Northwater Basin	青野北水河盆地
740	AUTO	0	West Halvyr	西哈尔维尔
741	AUTO	0	Thalvorn Forest	塔尔沃恩林海
742	AUTO	0	Hollow Spear March	幽谷长矛边境
743	AUTO	0	Amber Shore of Brynmar	布林玛琥珀海岸
744	AUTO	0	Eryndor Low March	艾林多低地边境
745	AUTO	0	Harrowmere's Cliffs	哈洛泽断崖
746	AUTO	0	The Wolf Fields	狼牙原野
747	AUTO	0	Lower Northwater	北水河下游
748	AUTO	0	Silverrun Riverlands	银奔河河境
749	AUTO	0	South Umbriel	南安布瑞尔
750	AUTO	0	The Gate Woods	城门林地
751	AUTO	0	ThornMeadows	棘刺牧野
752	AUTO	0	Lorenthe and the Jade Fells	洛伦瑟与苍玉峭原
753	AUTO	0	Zephyrion Strait	泽菲里昂海峡
754	AUTO	0	Blue Isles of Thornwell	棘井碧蓝诸岛
755	AUTO	0	High Crownlands	高原王畿
756	AUTO	0	Stormmere Highlands	风暴泽高地
757	AUTO	0	North Lunareth	北露娜瑞斯
758	AUTO	0	Pass of the Grey Bell	灰岩钟声关隘
759	AUTO	0	Valewick High March	谷镇高地边境
760	AUTO	0	Verdant Isles of Orvayne	奥瓦恩苍翠诸岛
761	AUTO	0	Thornwell Elden Crossing	棘井古流河渡口
762	AUTO	0	East Caelwyn	东凯尔温
763	AUTO	0	Western Crownlands	西境王畿
764	AUTO	0	Misty Gate of Umber	赭影河雾隐关门
765	AUTO	0	Jade Headwaters	苍玉源流
766	AUTO	0	Sun Fields of Dawnrun	晨奔河日耀原野
767	AUTO	0	Lunareth's Riverlands	露娜瑞斯河境
768	AUTO	0	Goldwyn's Fjord	戈德温峡湾
769	AUTO	0	Greywash Riverlands	灰浪河河境
770	AUTO	0	Orvayne's Watch	奥瓦恩哨境
771	AUTO	0	Far Fields of Yarrow	蓍草河远境原野
772	AUTO	0	West Thalvorn	西塔尔沃恩
773	AUTO	0	Red Gate of Oath	誓言河赤红关门
774	AUTO	0	West Rimewatch	西霜望
775	AUTO	0	Valewick's Reach	谷镇远境
776	AUTO	0	Western Isles of Harrowmere	哈洛泽西境诸岛
777	AUTO	0	Pinewash Riverlands	松浪河河境
778	AUTO	0	The Crown Gate	王冠关门
779	AUTO	0	Western Gate of Redwater	赤水河西境关门
780	AUTO	0	The Elder Cliffs	古老断崖
781	AUTO	0	Lion Shore of Ysilren	伊希伦狮心海岸
782	AUTO	0	East Lunareth	东露娜瑞斯
783	AUTO	0	Garden of Pyrandel	派兰德尔庭园
784	AUTO	0	West Eldovar	西艾多瓦
785	AUTO	0	Obsidian Estuary	黑曜入海口
786	AUTO	0	The Cinder Moor	余烬荒原
787	AUTO	0	Jade Pass of Quenovar	昆诺瓦苍玉关隘
788	AUTO	0	Salt Pass of Orvayne	奥瓦恩盐风关隘
789	AUTO	0	Barrens of Rimewatch	霜望荒土
790	AUTO	0	Western Fields of Redwater	赤水河西境原野
791	AUTO	0	Eastern Wolfrun Basin	东境狼奔河盆地
792	AUTO	0	StonePass	石岩关隘
793	AUTO	0	Jorvask Coastlands	约瓦斯克滨海地
794	AUTO	0	Moss Fields of Silverrun	银奔河苔绿原野
795	AUTO	0	Road of Norvayne	诺瓦恩古道
796	AUTO	0	Umber Riverlands	赭影河河境
797	AUTO	0	Jorvask's Ridge	约瓦斯克山脊
798	AUTO	0	Arvendale's Vale	阿文戴尔谷地
799	AUTO	0	North Maerwyn	北梅尔温
800	AUTO	0	Red Shore of Ysilren	伊希伦赤红海岸
801	AUTO	0	WesternBarrens	西境荒土
802	AUTO	0	Iron Shore of Orvayne	奥瓦恩铁铸海岸
803	AUTO	0	Elder Fields of Dawnrun	晨奔河古老原野
804	AUTO	0	The Forge Watch	熔炉哨境
805	AUTO	0	Iron Oasis	铁铸绿洲
806	AUTO	0	Pinewash Estuary	松浪河入海口
807	AUTO	0	Green Isles of Orvayne	奥瓦恩青野诸岛
808	AUTO	0	Citadel of Ironmere	铁泽城塞
809	AUTO	0	Maerwyn's Steppe	梅尔温草原
810	AUTO	0	Ironmere Headwaters	铁泽源流
811	AUTO	0	Forest of the Ebon Road	乌曜古道林海
812	AUTO	0	Throne of Umbriel	安布瑞尔王座
813	AUTO	0	The Frost Lowlands	霜雪低地
814	AUTO	0	Quenovar Delta	昆诺瓦河口
815	AUTO	0	Brynmar Springs	布林玛泉乡
816	AUTO	0	Obsidian Causeway	黑曜堤道
817	AUTO	0	RedHarborlands	赤红港境
818	AUTO	0	Azure Pass of Cindral	辛德拉尔苍蓝关隘
819	AUTO	0	Thalvorn Headwaters	塔尔沃恩源流
820	AUTO	0	Azure Harborlands	苍蓝港境
821	AUTO	0	Wyrmholt Brindle Crossing	维姆霍特斑纹河渡口
822	AUTO	0	Lower Redwater	赤水河下游
823	AUTO	0	Far Isles of Orvayne	奥瓦恩远境诸岛
824	AUTO	0	Elder Shore of Frostmere	霜泽古老海岸
825	AUTO	0	Valewick's Range	谷镇山脉
826	AUTO	0	Cindral's Reach	辛德拉尔远境
827	AUTO	0	Crimson Isles of Zephyrion	泽菲里昂绯红诸岛
828	AUTO	0	BrightVale	明光谷地
829	AUTO	0	The Bell Estuary	钟声入海口
830	AUTO	0	Lunareth Veyr Crossing	露娜瑞斯维尔河渡口
831	AUTO	0	Ironmere Oath Crossing	铁泽誓言河渡口
832	AUTO	0	Bronze Shore of Ravaryn	拉瓦林青铜海岸
833	AUTO	0	CopperBadlands	赤铜恶地
834	AUTO	0	Estuary of Jorvask	约瓦斯克入海口
835	AUTO	0	Sacred Isles of Istravel	伊斯特拉维尔圣辉诸岛
836	AUTO	0	Solmara High March	索尔玛拉高地边境
837	AUTO	0	Thornwell's Reach	棘井远境
838	AUTO	0	WhiteFjord	白石峡湾
839	AUTO	0	Sanctum of Zephyrion	泽菲里昂圣所
840	AUTO	0	Goldwyn Headwaters	戈德温源流
841	AUTO	0	Reach of the Black Cairn	黑石冢远境
842	AUTO	0	Crownlands of the River Anvil	长河铁砧王畿
843	AUTO	0	Ashen Isles of Thalvorn	塔尔沃恩灰烬诸岛
844	AUTO	0	Road of Valewick	谷镇古道
845	AUTO	0	Rimewatch Low March	霜望低地边境
846	AUTO	0	Wolf Isles of Orvayne	奥瓦恩狼牙诸岛
847	AUTO	0	Monolith of Jorvask	约瓦斯克方尖碑
848	AUTO	0	Far Badlands	远境恶地
849	AUTO	0	Copper Shore of Ysilren	伊希伦赤铜海岸
850	AUTO	0	Jade Gate of Moonrun	月奔河苍玉关门
851	AUTO	0	Rose Gate of Pinewash	松浪河蔷薇关门
852	AUTO	0	Istravel Veyr Crossing	伊斯特拉维尔维尔河渡口
853	AUTO	0	Aster Estuary	星河入海口
854	AUTO	0	Fields of Halvyr	哈尔维尔原野
855	AUTO	0	Far Fields of Silverrun	银奔河远境原野
856	AUTO	0	Goldwyn Umber Crossing	戈德温赭影河渡口
857	AUTO	0	Silver Isles of Cindral	辛德拉尔银辉诸岛
858	AUTO	0	Yarrow Riverlands	蓍草河河境
859	AUTO	0	SacredFjord	圣辉峡湾
860	AUTO	0	Citadel of Mireholt	米尔霍特城塞
861	AUTO	0	Upper Brindle	斑纹河上游
862	AUTO	0	Brindle Estuary	斑纹河入海口
863	AUTO	0	East Eryndor	东艾林多
864	AUTO	0	Iron Redwater Basin	铁铸赤水河盆地
865	AUTO	0	East Cindral	东辛德拉尔
866	AUTO	0	Wolf Isles of Ysilren	伊希伦狼牙诸岛
867	AUTO	0	West Avaron	西阿瓦隆
868	AUTO	0	Jorvask's Causeway	约瓦斯克堤道
869	AUTO	0	Gryndor and the Wild Reach	格林多与荒野远境
870	AUTO	0	Nighthold and the White Causeway	夜堡与白石堤道
871	AUTO	0	Hearth of Brynmar	布林玛炉心
872	AUTO	0	Dragon Shore of Eldovar	艾多瓦龙脊海岸
873	AUTO	0	The Bell Delta	钟声河口
874	AUTO	0	Caelwyn Low March	凯尔温低地边境
875	AUTO	0	Iron Isles of Eryndor	艾林多铁铸诸岛
876	AUTO	0	Pearl Cinder March	珍珠余烬边境
877	AUTO	0	Moonrun Riverlands	月奔河河境
878	AUTO	0	Dawn Fields of Fallow	休耕河晨曦原野
879	AUTO	0	Ember Crownlands	烬火王畿
880	AUTO	0	Gryndor Meadows	格林多牧野
881	AUTO	0	Storm Sanctum March	风暴圣所边境
882	AUTO	0	Deep Lakes	深境湖区
883	AUTO	0	Goldwyn and the Azure Forest	戈德温与苍蓝林海
884	AUTO	0	Lower Lark	云雀河下游
885	AUTO	0	Mireholt High March	米尔霍特高地边境
886	AUTO	0	Zephyrion High March	泽菲里昂高地边境
887	AUTO	0	Riverlands of Frostmere	霜泽河境
888	AUTO	0	Shadow Pinewash Basin	幽影松浪河盆地
889	AUTO	0	Brynmar Elden Crossing	布林玛古流河渡口
890	AUTO	0	Pearl Shore of Thornwell	棘井珍珠海岸
891	AUTO	0	West Vaeloria	西瓦洛里亚
892	AUTO	0	Hidden Shore of Thalvorn	塔尔沃恩隐秘海岸
893	AUTO	0	Cindral's Cape	辛德拉尔海岬
894	AUTO	0	Copper Reach	赤铜远境
895	AUTO	0	Caelwyn and the Jade Fields	凯尔温与苍玉原野
896	AUTO	0	Raven Isles of Orrenth	奥伦斯鸦羽诸岛
897	AUTO	0	MoonlessFells	无月峭原
898	AUTO	0	Snow Fields of Redwater	赤水河雪原原野
899	AUTO	0	Bronze Isles of Brynmar	布林玛青铜诸岛
900	AUTO	0	Bronze Hold	青铜堡域
901	AUTO	0	Upper Silverrun	银奔河上游
902	AUTO	0	Pendral Low March	彭德拉尔低地边境
903	AUTO	0	SilentHollow	寂静幽谷
904	AUTO	0	The Bright Ridge	明光山脊
905	AUTO	0	Springs of the Sacred Bridge	圣辉长桥泉乡
906	AUTO	0	Shadow Crownlands	幽影王畿
907	AUTO	0	Silent Pass of Pendral	彭德拉尔寂静关隘
908	AUTO	0	Sacred Shore of Thornwell	棘井圣辉海岸
909	AUTO	0	Lower Queensflow	王后河下游
910	AUTO	0	Kelmora and the Ivory Headwaters	凯尔莫拉与象牙源流
911	AUTO	0	The Shadow Reach	幽影远境
912	AUTO	0	Deep Pass of Stormmere	风暴泽深境关隘
913	AUTO	0	Alder Ridge	桤木山脊
914	AUTO	0	Amber Shore of Eldovar	艾多瓦琥珀海岸
915	AUTO	0	Norvayne Coastlands	诺瓦恩滨海地
916	AUTO	0	West Stormmere	西风暴泽
917	AUTO	0	Obsidian Isles of Duskara	暮迦拉黑曜诸岛
918	AUTO	0	Emerald Pass of Goldwyn	戈德温翡翠关隘
919	AUTO	0	StoneGate	石岩关门
920	AUTO	0	Vaeloria Crownlands	瓦洛里亚王畿
921	AUTO	0	Azure Gate of Queensflow	王后河苍蓝关门
922	AUTO	0	Northern Aster Basin	北境星河盆地
923	AUTO	0	Highlands of Norvayne	诺瓦恩高地
924	AUTO	0	Grey Fields	灰岩原野
925	AUTO	0	Estuary of Halvyr	哈尔维尔入海口
926	AUTO	0	Istravel and the Black Fjord	伊斯特拉维尔与黑峡湾
927	AUTO	0	Kelmora Lowlands	凯尔莫拉低地
928	AUTO	0	WesternFells	西境峭原
929	AUTO	0	Ember Fields of Greywash	灰浪河烬火原野
930	AUTO	0	The Ivory Watch	象牙哨境
931	AUTO	0	Crimson Redwater Basin	绯红赤水河盆地
932	AUTO	0	Glacial Shore of Thornwell	棘井冰川海岸
933	AUTO	0	Golden Pass of Nighthold	夜堡金辉关隘
934	AUTO	0	NorthernCoast	北境海岸
935	AUTO	0	The Bridge Range	长桥山脉
936	AUTO	0	CrimsonLowlands	绯红低地
937	AUTO	0	West Harrowmere	西哈洛泽
938	AUTO	0	Jade Isles of Solmara	索尔玛拉苍玉诸岛
939	AUTO	0	Stone Queensflow Basin	石岩王后河盆地
940	AUTO	0	West Wyrmholt	西维姆霍特
941	AUTO	0	Caelwyn Headwaters	凯尔温源流
942	AUTO	0	The Veil Fen	帷幕沼泽
943	AUTO	0	Amber Pass of Goldwyn	戈德温琥珀关隘
944	AUTO	0	Zephyrion Range	泽菲里昂山脉
945	AUTO	0	East Rimewatch	东霜望
946	AUTO	0	Upper Dawnrun	晨奔河上游
947	AUTO	0	Jorvask and the Verdant Vale	约瓦斯克与苍翠谷地
948	AUTO	0	Norvayne High March	诺瓦恩高地边境
949	AUTO	0	Hidden Wolfrun Basin	隐秘狼奔河盆地
